frame	label	cpu_addr	value	active_expected_match	record_snapshot
666	opening_ptr_182_korean_16x16_relocation_proof	$B1B0	8A	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
668	opening_ptr_182_korean_16x16_relocation_proof	$B1B1	8B	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
670	opening_ptr_182_korean_16x16_relocation_proof	$B1B2	8C	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
672	opening_ptr_182_korean_16x16_relocation_proof	$B1B3	00	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
674	opening_ptr_182_korean_16x16_relocation_proof	$B1B4	8D	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
676	opening_ptr_182_korean_16x16_relocation_proof	$B1B5	8E	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
678	opening_ptr_182_korean_16x16_relocation_proof	$B1B6	8F	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
680	opening_ptr_182_korean_16x16_relocation_proof	$B1B7	90	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
682	opening_ptr_182_korean_16x16_relocation_proof	$B1B8	91	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
684	opening_ptr_182_korean_16x16_relocation_proof	$B1B9	92	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
686	opening_ptr_182_korean_16x16_relocation_proof	$B1BA	CA	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
688	opening_ptr_182_korean_16x16_relocation_proof	$B1BB	F8	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
688	opening_ptr_182_korean_16x16_relocation_proof	$B1BC	93	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
690	opening_ptr_182_korean_16x16_relocation_proof	$B1BD	94	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
692	opening_ptr_182_korean_16x16_relocation_proof	$B1BE	95	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
694	opening_ptr_182_korean_16x16_relocation_proof	$B1BF	96	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
696	opening_ptr_182_korean_16x16_relocation_proof	$B1C0	00	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
698	opening_ptr_182_korean_16x16_relocation_proof	$B1C1	97	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
700	opening_ptr_182_korean_16x16_relocation_proof	$B1C2	98	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
702	opening_ptr_182_korean_16x16_relocation_proof	$B1C3	99	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
704	opening_ptr_182_korean_16x16_relocation_proof	$B1C4	9A	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
706	opening_ptr_182_korean_16x16_relocation_proof	$B1C5	C4	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
708	opening_ptr_182_korean_16x16_relocation_proof	$B1C6	C5	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
710	opening_ptr_182_korean_16x16_relocation_proof	$B1C7	00	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
712	opening_ptr_182_korean_16x16_relocation_proof	$B1C8	C0	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
714	opening_ptr_182_korean_16x16_relocation_proof	$B1C9	C1	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
716	opening_ptr_182_korean_16x16_relocation_proof	$B1CA	C2	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
718	opening_ptr_182_korean_16x16_relocation_proof	$B1CB	C3	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
720	opening_ptr_182_korean_16x16_relocation_proof	$B1CC	C4	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
722	opening_ptr_182_korean_16x16_relocation_proof	$B1CD	C5	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
724	opening_ptr_182_korean_16x16_relocation_proof	$B1CE	C6	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
726	opening_ptr_182_korean_16x16_relocation_proof	$B1CF	C7	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
728	opening_ptr_182_korean_16x16_relocation_proof	$B1D0	CA	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
730	opening_ptr_182_korean_16x16_relocation_proof	$B1D1	00	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
732	opening_ptr_182_korean_16x16_relocation_proof	$B1D2	FF	true	81 82 83 84 85 86 87 88 00 89 8A 8B 8C 00 8D 8E 8F 90 91 92 CA F8 93 94 95 96 00 97 98 99 9A C4 C5 00 C0 C1 C2 C3 C4 C5 C6 C7 CA 00 FF
