frame	label	cpu_addr	value	active_expected_match	record_snapshot
682	opening_ptr_182_korean_16x16_pair_proof	$B1B9	93	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
684	opening_ptr_182_korean_16x16_pair_proof	$B1BA	CA	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
686	opening_ptr_182_korean_16x16_pair_proof	$B1BB	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
688	opening_ptr_182_korean_16x16_pair_proof	$B1BC	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
690	opening_ptr_182_korean_16x16_pair_proof	$B1BD	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
692	opening_ptr_182_korean_16x16_pair_proof	$B1BE	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
694	opening_ptr_182_korean_16x16_pair_proof	$B1BF	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
696	opening_ptr_182_korean_16x16_pair_proof	$B1C0	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
698	opening_ptr_182_korean_16x16_pair_proof	$B1C1	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
700	opening_ptr_182_korean_16x16_pair_proof	$B1C2	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
702	opening_ptr_182_korean_16x16_pair_proof	$B1C3	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
704	opening_ptr_182_korean_16x16_pair_proof	$B1C4	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
706	opening_ptr_182_korean_16x16_pair_proof	$B1C5	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
708	opening_ptr_182_korean_16x16_pair_proof	$B1C6	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
710	opening_ptr_182_korean_16x16_pair_proof	$B1C7	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
712	opening_ptr_182_korean_16x16_pair_proof	$B1C8	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
714	opening_ptr_182_korean_16x16_pair_proof	$B1C9	00	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
716	opening_ptr_182_korean_16x16_pair_proof	$B1CA	FF	true	81 8C 82 8D 83 8E 84 8F BB 00 85 90 86 91 CA F8 87 92 88 93 CA 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF
